ID,Date,League,Team1,Team2,GT1,GT2,HGF,DGF
19410,2020-02-09,Herren Großfeld Regionalliga,FBC Potsdam,SG Mellensee/Rangsdorf,6,3,T,F
19409,2020-02-09,Herren Großfeld Regionalliga,SG UHC Berlin/VfL Tegel,Young Rockets,3,2,T,F
19408,2020-02-09,Herren Großfeld Regionalliga,SG Potsdam,SSV Rapid,1,4,T,F
17960,2020-02-09,2. FBL Süd/Ost,Donau-Floorball Ingolstadt/Nordheim,SCS Berlin,4,6,T,F
19927,2020-02-09,Regionalliga Ost Herren,USV TU Dresden,Floorball Tigers Magdeburg,4,5,T,F
19925,2020-02-09,Regionalliga Ost Herren,Unihockey Igels Dresden II,MFBC Schkeuditz/Leipzig,7,5,T,F
19926,2020-02-09,Regionalliga Ost Herren,Red Devils Wernigerode U23,UHC Döbeln 06,10,8,T,F
21127,2020-02-13,RL West (Hessen) Herren GF,TSG Erlensee,Frankfurt Falcons,9,4,T,F
19929,2020-02-15,Regionalliga Ost Herren,MFBC Schkeuditz/Leipzig,Floorball Tigers Magdeburg,5,7,T,F
19413,2020-02-15,Herren Großfeld Regionalliga,SSV Rapid,SG Mellensee/Rangsdorf,4,8,T,F
19412,2020-02-15,Herren Großfeld Regionalliga,Young Rockets,FBC Potsdam,3,14,T,F
20115,2020-02-15,Verbandsliga Ost Herren St. 1,Black Lions Landsberg,UHC Sparkasse Weißenfels II,2,13,T,F
20116,2020-02-15,Verbandsliga Ost Herren St. 1,TSG Füchse II,USV Halle Saalebiber II,4,8,T,F
18655,2020-02-15,Regionalliga NRW Herren,SG Hochdahl-Aachen,DJK Holzbüttgen 2,0,2,T,F
18654,2020-02-15,Regionalliga NRW Herren,SG Hochdahl-Aachen,Dümptener Füchse 2,5,5,T,F
18653,2020-02-15,Regionalliga NRW Herren,Black Panthers Altenbochum 1,DJK Holzbüttgen 2,3,2,T,F
18620,2020-02-15,Jamasi Regionalliga Nordwest Herren,Hannover 96 I,TV Eiche Horn Bremen II,6,7,T,F
18619,2020-02-15,Jamasi Regionalliga Nordwest Herren,Hannover Mustangs,Lilienthaler Wölfe,13,19,T,F
18001,2020-02-15,Herren Großfeld Regionalliga Nord,BW96 Schenefeld II,SG TSV Bordesholm / Preetzer TSV / Gettorfer TV,6,9,T,F
18002,2020-02-15,Herren Großfeld Regionalliga Nord,TSC Wellingsbüttel,TSV Schwarzenbek,10,12,T,F
18003,2020-02-15,Herren Großfeld Regionalliga Nord,ETV Piranhhas II,Baltic Storms II,3,2,T,F
18166,2020-02-15,Herren Großfeld Verbandsliga Nord,SC Itzehoe,SG TSV Schwarzenbek / TSV Glinde,11,0,T,F
18165,2020-02-15,Herren Großfeld Verbandsliga Nord,S&S Flensburg,TSV Bordesholm II,14,4,T,F
18164,2020-02-15,Herren Großfeld Verbandsliga Nord,PSV Flensburg,SVE Hamburg,7,10,T,F
19414,2020-02-15,Herren Großfeld Regionalliga,SG SCS Berlin/Eisbären Juniors,SG UHC Berlin/VfL Tegel,3,6,T,F
19415,2020-02-15,Herren Großfeld Regionalliga,Laikas Berlin,SG Potsdam,22,0,T,F
18656,2020-02-15,Regionalliga NRW Herren,Dümptener Füchse 2,Black Panthers Altenbochum 1,4,5,T,F
17673,2020-02-15,1. FBL,Floor Fighters Chemnitz,Berlin Rockets,5,4,T,F
17672,2020-02-15,1. FBL,DJK Holzbüttgen,VfL Red Hocks Kaufering,5,6,T,F
19930,2020-02-15,Regionalliga Ost Herren,Red Devils Wernigerode U23,TSG Füchse,3,11,T,F
17671,2020-02-15,1. FBL,Red Devils Wernigerode,ETV Piranhhas Hamburg,7,6,T,F
17670,2020-02-15,1. FBL,TV Schriesheim,MFBC Leipzig,8,7,T,F
19931,2020-02-16,Regionalliga Ost Herren,Unihockey Igels Dresden II,UHC Döbeln 06,9,5,T,F
17676,2020-02-16,1. FBL,VfL Red Hocks Kaufering,TV Schriesheim,6,5,T,F
17675,2020-02-16,1. FBL,ETV Piranhhas Hamburg,Berlin Rockets,3,2,T,F
17674,2020-02-16,1. FBL,UHC Sparkasse Weißenfels,SSF Dragons Bonn,13,3,T,F
18750,2020-02-16,Verbandsliga NRW Herren,DJK Holzbüttgen 3,BTG Teutonia Bielefeld,2,10,T,F
18749,2020-02-16,Verbandsliga NRW Herren,DJK Holzbüttgen 3,SG Roxel-Steinfurt,3,4,T,F
18748,2020-02-16,Verbandsliga NRW Herren,BTG Teutonia Bielefeld,SG Roxel-Steinfurt,4,5,T,F
18621,2020-02-16,Jamasi Regionalliga Nordwest Herren,Hannover 96 II,ATS Buntentor Knights,3,4,T,F
19932,2020-02-16,Regionalliga Ost Herren,Floor Fighters Chemnitz II,USV TU Dresden,10,6,T,F
18622,2020-02-16,Jamasi Regionalliga Nordwest Herren,TV Dinklage,MTV Mittelnkirchen,3,9,T,F
18562,2020-02-16,Regionalliga Süd Herren GF Staffel Bayern,Lumberjacks Rohrdorf,TV Augsburg,5,2,T,F
18563,2020-02-16,Regionalliga Süd Herren GF Staffel Bayern,FC Stern München I,Nut´s 04 Nürnberg,5,4,T,F
18564,2020-02-16,Regionalliga Süd Herren GF Staffel Bayern,VfL Red Hocks Kaufering II,SG Donau Floorball Ingolstadt II / Haunwöhr,2,4,T,F
19935,2020-02-22,Regionalliga Ost Herren,MFBC Schkeuditz/Leipzig,USV TU Dresden,3,8,T,F
19934,2020-02-22,Regionalliga Ost Herren,Floorball Tigers Magdeburg,Floor Fighters Chemnitz II,8,4,T,F
20137,2020-02-22,Verbandsliga Ost Herren St. 2,USV Jena,Bautzen Bears,4,5,T,F
20138,2020-02-22,Verbandsliga Ost Herren St. 2,FBC Phönix Leipzig,SSV Heidenau,8,3,T,F
18566,2020-02-22,Regionalliga Süd Herren GF Staffel Bayern,Lumberjacks Rohrdorf,SG Donau Floorball Ingolstadt II / Haunwöhr,9,8,T,F
18567,2020-02-22,Regionalliga Süd Herren GF Staffel Bayern,VfL Red Hocks Kaufering II,TV Augsburg,5,6,T,F
17677,2020-02-22,1. FBL,MFBC Leipzig,DJK Holzbüttgen,13,4,T,F
17678,2020-02-22,1. FBL,SSF Dragons Bonn,Red Devils Wernigerode,6,7,T,F
17679,2020-02-22,1. FBL,VfL Red Hocks Kaufering,UHC Sparkasse Weißenfels,8,5,T,F
19936,2020-02-22,Regionalliga Ost Herren,Unihockey Igels Dresden II,Red Devils Wernigerode U23,15,1,T,F
17680,2020-02-22,1. FBL,ETV Piranhhas Hamburg,Floor Fighters Chemnitz,7,5,T,F
17963,2020-02-22,2. FBL Süd/Ost,SC DHfK Leipzig,Donau-Floorball Ingolstadt/Nordheim,11,6,T,F
17757,2020-02-22,2. FBL Nord/West,Blau-Weiß 96 Schenefeld,BSV Roxel,17,1,T,F
17758,2020-02-22,2. FBL Nord/West,Baltic Storms,TV Eiche Horn Bremen,8,7,T,F
19933,2020-02-22,Regionalliga Ost Herren,UHC Döbeln 06,TSG Füchse,3,24,T,F
21124,2020-02-22,Herren GF Playoffs,Floorball Mainz,Floorball Griedel,2,10,T,F
17961,2020-02-22,2. FBL Süd/Ost,SCS Berlin,FC Rennsteig Avalanche,6,5,T,F
21123,2020-02-22,Herren GF Playoffs,TSG Erlensee,Frankfurt Falcons,5,7,T,F
19416,2020-02-22,Herren Großfeld Regionalliga,FBC Potsdam,SG SCS Berlin/Eisbären Juniors,22,1,T,F
19417,2020-02-22,Herren Großfeld Regionalliga,SG Mellensee/Rangsdorf,Young Rockets,5,8,T,F
19419,2020-02-22,Herren Großfeld Regionalliga,SG UHC Berlin/VfL Tegel,SG Potsdam,7,5,T,F
17962,2020-02-22,2. FBL Süd/Ost,PSV 90 Dessau,USV Halle Saalebiber,3,2,T,F
17964,2020-02-23,2. FBL Süd/Ost,Unihockey Igels Dresden,Donau-Floorball Ingolstadt/Nordheim,6,5,T,F
17759,2020-02-23,2. FBL Nord/West,Hannover Mustangs,Tollwut Ebersgöns,7,17,T,F
18173,2020-02-23,Herren Großfeld Verbandsliga Nord,ETV Piranhhas III,TSV Bordesholm II,1,7,T,F
18170,2020-02-23,Herren Großfeld Verbandsliga Nord,SC Itzehoe,SVE Hamburg,20,3,T,F
19982,2020-02-23,Regionalliga Süd: Staffel BW,PTSV United Lakers Konstanz,SV 03 Tübingen Sharks,6,5,T,F
17681,2020-02-23,1. FBL,Berlin Rockets,TV Schriesheim,5,6,T,F
18004,2020-02-23,Herren Großfeld Regionalliga Nord,TSC Wellingsbüttel,ETV Piranhhas II,8,8,T,F
18006,2020-02-23,Herren Großfeld Regionalliga Nord,TSV Schwarzenbek,BW96 Schenefeld II,5,6,T,F
18178,2020-02-23,Herren Großfeld Verbandsliga Nord,PSV Flensburg,S&S Flensburg,3,6,T,F
21125,2020-02-23,Herren GF Playoffs,Frankfurt Falcons,TSG Erlensee,6,9,T,F
21126,2020-02-23,Herren GF Playoffs,Floorball Griedel,Floorball Mainz,10,5,T,F
19983,2020-02-23,Regionalliga Süd: Staffel BW,DJK Giants Karlsruhe-Ost,TSV Calw Lions,10,5,T,F
18005,2020-02-23,Herren Großfeld Regionalliga Nord,Baltic Storms II,SG TSV Bordesholm / Preetzer TSV / Gettorfer TV,3,22,T,F
17756,2020-02-28,2. FBL Nord/West,BSV Roxel,Dümptener Füchse,4,6,T,F
18623,2020-02-29,Jamasi Regionalliga Nordwest Herren,MTV Mittelnkirchen,Hannover 96 I,4,19,T,F
17966,2020-02-29,2. FBL Süd/Ost,FC Rennsteig Avalanche,Donau-Floorball Ingolstadt/Nordheim,12,9,T,F
17965,2020-02-29,2. FBL Süd/Ost,PSV 90 Dessau,SCS Berlin,8,5,T,F
17683,2020-02-29,1. FBL,Red Devils Wernigerode,VfL Red Hocks Kaufering,5,4,T,F
18624,2020-02-29,Jamasi Regionalliga Nordwest Herren,Hannover Mustangs,ATS Buntentor Knights,11,4,T,F
17967,2020-02-29,2. FBL Süd/Ost,USV Halle Saalebiber,Sportvg Feuerbach,8,5,T,F
17684,2020-02-29,1. FBL,UHC Sparkasse Weißenfels,MFBC Leipzig,6,6,T,F
20118,2020-02-29,Verbandsliga Ost Herren St. 1,Floorball Grizzlys Salzwedel,Black Lions Landsberg,10,7,T,F
20117,2020-02-29,Verbandsliga Ost Herren St. 1,UHC Elster,UHC Sparkasse Weißenfels II,6,8,T,F
19938,2020-02-29,Regionalliga Ost Herren,UHC Döbeln 06,Floorball Tigers Magdeburg,8,1,T,F
17682,2020-02-29,1. FBL,SSF Dragons Bonn,ETV Piranhhas Hamburg,7,6,T,F
19420,2020-02-29,Herren Großfeld Regionalliga,SG Potsdam,FBC Potsdam,2,18,T,F
19421,2020-02-29,Herren Großfeld Regionalliga,Young Rockets,Laikas Berlin,1,20,T,F
19422,2020-02-29,Herren Großfeld Regionalliga,SG SCS Berlin/Eisbären Juniors,SG Mellensee/Rangsdorf,6,9,T,F
19423,2020-02-29,Herren Großfeld Regionalliga,SSV Rapid,SG UHC Berlin/VfL Tegel,7,16,T,F
17760,2020-02-29,2. FBL Nord/West,Tollwut Ebersgöns,Baltic Storms,9,6,T,F
17686,2020-02-29,1. FBL,TV Schriesheim,Floor Fighters Chemnitz,5,4,T,F
17685,2020-02-29,1. FBL,DJK Holzbüttgen,Berlin Rockets,5,4,T,F
19937,2020-02-29,Regionalliga Ost Herren,Red Devils Wernigerode U23,USV TU Dresden,1,7,T,F
17968,2020-03-01,2. FBL Süd/Ost,Unihockey Igels Dresden,SC DHfK Leipzig,4,6,T,F
18625,2020-03-01,Jamasi Regionalliga Nordwest Herren,Lilienthaler Wölfe,Hannover 96 II,18,0,T,F
18626,2020-03-01,Jamasi Regionalliga Nordwest Herren,TV Dinklage,TV Eiche Horn Bremen II,0,5,T,F
19939,2020-03-01,Regionalliga Ost Herren,Unihockey Igels Dresden II,TSG Füchse,0,20,T,F
17762,2020-03-01,2. FBL Nord/West,Dümptener Füchse,Baltic Storms,5,4,T,F
19940,2020-03-01,Regionalliga Ost Herren,MFBC Schkeuditz/Leipzig,Floor Fighters Chemnitz II,8,5,T,F
17761,2020-03-01,2. FBL Nord/West,BSV Roxel,Hannover Mustangs,6,11,T,F
19418,2020-03-02,Herren Großfeld Regionalliga,Laikas Berlin,SSV Rapid,12,0,T,F
21156,2020-03-07,Herren Großfeld Regionalliga Playoffs OST,Laikas Berlin,MFBC Schkeuditz/Leipzig,4,3,T,F
21155,2020-03-07,Herren Großfeld Regionalliga Playoffs OST,FBC Potsdam,Floor Fighters Chemnitz II,3,11,T,F
17688,2020-03-07,1. FBL,Berlin Rockets,UHC Sparkasse Weißenfels,3,5,T,F
17689,2020-03-07,1. FBL,VfL Red Hocks Kaufering,SSF Dragons Bonn,5,4,T,F
17763,2020-03-07,2. FBL Nord/West,TV Eiche Horn Bremen,Dümptener Füchse,8,3,T,F
20119,2020-03-07,Verbandsliga Ost Herren St. 1,TSG Füchse II,Black Lions Landsberg,7,4,T,F
20120,2020-03-07,Verbandsliga Ost Herren St. 1,USV Halle Saalebiber II,UHC Elster,9,6,T,F
20139,2020-03-07,Verbandsliga Ost Herren St. 2,USV TU Dresden II,Bautzen Bears,2,12,T,F
17687,2020-03-07,1. FBL,TV Schriesheim,ETV Piranhhas Hamburg,9,8,T,F
18568,2020-03-07,Regionalliga Süd Herren GF Staffel Bayern,Nut´s 04 Nürnberg,TV Augsburg,11,3,T,F
17969,2020-03-07,2. FBL Süd/Ost,SCS Berlin,Unihockey Igels Dresden,6,7,T,F
17970,2020-03-07,2. FBL Süd/Ost,Sportvg Feuerbach,FC Rennsteig Avalanche,7,8,T,F
17971,2020-03-07,2. FBL Süd/Ost,SC DHfK Leipzig,PSV 90 Dessau,5,4,T,F
20140,2020-03-07,Verbandsliga Ost Herren St. 2,SSV Heidenau,USV Jena,12,8,T,F
18569,2020-03-07,Regionalliga Süd Herren GF Staffel Bayern,Lumberjacks Rohrdorf,VfL Red Hocks Kaufering II,5,6,T,F
18570,2020-03-07,Regionalliga Süd Herren GF Staffel Bayern,FC Stern München II,FC Stern München I,1,8,T,F
21164,2020-03-08,Playoffs Regionalliga Ost Herren (VF),USV TU Dresden,SG UHC Berlin/VfL Tegel,10,2,T,F
21163,2020-03-08,Playoffs Regionalliga Ost Herren (VF),TSG Füchse,SG Mellensee/Rangsdorf,13,2,T,F
18629,2020-03-08,Jamasi Regionalliga Nordwest Herren,MTV Mittelnkirchen,Hannover 96 II,21,4,T,F
17690,2020-03-08,1. FBL,Floor Fighters Chemnitz,DJK Holzbüttgen,6,7,T,F
17691,2020-03-08,1. FBL,MFBC Leipzig,Red Devils Wernigerode,19,4,T,F
18627,2020-03-08,Jamasi Regionalliga Nordwest Herren,TV Eiche Horn Bremen II,Hannover Mustangs,27,1,T,F
18630,2020-03-08,Jamasi Regionalliga Nordwest Herren,Lilienthaler Wölfe,TV Dinklage,9,0,T,F
17972,2020-03-08,2. FBL Süd/Ost,Donau-Floorball Ingolstadt/Nordheim,USV Halle Saalebiber,3,4,T,F
18628,2020-03-08,Jamasi Regionalliga Nordwest Herren,ATS Buntentor Knights,Hannover 96 I,2,13,T,F
18658,2020-03-08,Regionalliga NRW Herren,Dümptener Füchse 2,SG Hochdahl-Aachen,6,11,T,F
18659,2020-03-08,Regionalliga NRW Herren,DJK Holzbüttgen 2,SG Hochdahl-Aachen,9,3,T,F
18660,2020-03-08,Regionalliga NRW Herren,Black Panthers Altenbochum 1,ASV Köln 1,1,3,T,F
18657,2020-03-08,Regionalliga NRW Herren,DJK Holzbüttgen 2,Dümptener Füchse 2,7,7,T,F
18662,2020-03-08,Regionalliga NRW Herren,SSF Dragons Bonn 2,ASV Köln 1,2,1,T,F
17765,2020-03-08,2. FBL Nord/West,Hannover Mustangs,Blau-Weiß 96 Schenefeld,4,10,T,F
17764,2020-03-08,2. FBL Nord/West,Baltic Storms,BSV Roxel,8,6,T,F
18661,2020-03-08,Regionalliga NRW Herren,SSF Dragons Bonn 2,Black Panthers Altenbochum 1,14,4,T,F
22403,2020-09-12,FD-Pokal Herren,Black Pitballs Sankt Wendel,FC Rennsteig Avalanche,2,14,T,F
22164,2020-09-12,1. FBL,DJK Holzbüttgen,Floor Fighters Chemnitz,6,5,T,F
22165,2020-09-12,1. FBL,SSF Dragons Bonn,TV Schriesheim,8,9,T,F
22166,2020-09-12,1. FBL,Red Devils Wernigerode,ETV Piranhhas Hamburg,3,4,T,F
22399,2020-09-12,FD-Pokal Herren,Eisbären Juniors,UC Braunschweig I,3,7,T,F
22400,2020-09-12,FD-Pokal Herren,MFBC Leipzig/Schkeuditz,UHC Döbeln 06,4,5,T,F
22401,2020-09-12,FD-Pokal Herren,SC DHfK Leipzig II,ASV Köln,1,3,T,F
22402,2020-09-12,FD-Pokal Herren,Phönix Leipzig,Frankfurt Falcons,5,13,T,F
22163,2020-09-12,1. FBL,Berlin Rockets,UHC Sparkasse Weißenfels,3,10,T,F
22414,2020-09-12,FD-Pokal Herren,USV Halle Saalebiber,Baltic Storms,12,6,T,F
22406,2020-09-12,FD-Pokal Herren,SCS Berlin,Lilienthaler Wölfe,4,3,T,F
22407,2020-09-12,FD-Pokal Herren,TV Eiche Horn II,UHC Elster,5,4,T,F
22408,2020-09-12,FD-Pokal Herren,Floorball Tigers Magdeburg,TSC Wellingsbüttel,7,4,T,F
22409,2020-09-12,FD-Pokal Herren,TB Uphusen Vikings,MTV Mittelnkirchen,4,7,T,F
22410,2020-09-12,FD-Pokal Herren,Unihockey Igels Dresden,Donau-Floorball Ingolstadt/Nordheim,7,3,T,F
22411,2020-09-12,FD-Pokal Herren,Floorball Mainz,FBC Heidelberg,4,3,T,F
22412,2020-09-12,FD-Pokal Herren,TSG Füchse Quedlinburg,PSV 90 Dessau,8,5,T,F
22413,2020-09-12,FD-Pokal Herren,Black Lions Landsberg,Hannover Mustangs,5,20,T,F
22405,2020-09-12,FD-Pokal Herren,SG UHC Berlin/ VFL Tegel,BSV Roxel,3,23,T,F
22162,2020-09-12,1. FBL,Blau-Weiß 96 Schenefeld,MFBC Leipzig,3,11,T,F
22404,2020-09-12,FD-Pokal Herren,SG TSV Schwarzenbek / TSV Glinde,Gettorfer TV,5,16,T,F
22415,2020-09-13,FD-Pokal Herren,SG Schriesheim-Mannheim,USV TU Dresden,3,5,T,F
22424,2020-09-13,FD-Pokal Herren,Hannover 96 I,FBC Havel,11,8,T,F
22423,2020-09-13,FD-Pokal Herren,TV Dinklage,SG Osnabrück/Bielefeld,4,7,T,F
22425,2020-09-13,FD-Pokal Herren,PSV Flensburg,SG ETV Piranhhas II/III,3,6,T,F
22421,2020-09-13,FD-Pokal Herren,Bautzen Bears,USV Halle Saalebiber II,4,5,T,F
22420,2020-09-13,FD-Pokal Herren,Berlin Rockets (Laikas Berlin),Floorball Grizzlys Salzwedel,13,2,T,F
22419,2020-09-13,FD-Pokal Herren,DJK Holzbüttgen II,SSF Dragons Bonn 2,0,16,T,F
22422,2020-09-13,FD-Pokal Herren,SV Espenau Rangers,Floorball Griedel,9,7,T,F
22418,2020-09-13,FD-Pokal Herren,Unihockey Igels Dresden II,MTV 1846 Gießen,17,4,T,F
22417,2020-09-13,FD-Pokal Herren,SG TSV Tetenbüll / SV Hemmingstedt,TV Eiche Horn Bremen,3,5,T,F
22416,2020-09-13,FD-Pokal Herren,Floor Fighters Chemnitz II,Tollwut Ebersgöns,2,17,T,F
22426,2020-09-13,FD-Pokal Herren,Baltic Storms II,ATS Buntentor Knights,5,2,T,F
22343,2020-09-19,2. FBL Süd/West,Sportvg Feuerbach,Donau-Floorball Ingolstadt/Nordheim,1,18,T,F
21511,2020-09-19,2. FBL Ost,USV Halle Saalebiber,SCS Berlin,8,4,T,F
22217,2020-09-19,2. FBL Nord/West,TV Eiche Horn Bremen,Baltic Storms,12,6,T,F
22216,2020-09-19,2. FBL Nord/West,Hannover Mustangs,Dümptener Füchse,8,7,T,F
22173,2020-09-19,1. FBL,TV Schriesheim,VfL Red Hocks Kaufering,8,4,T,F
22172,2020-09-19,1. FBL,SC DHfK Leipzig,ETV Piranhhas Hamburg,7,15,T,F
22171,2020-09-19,1. FBL,Red Devils Wernigerode,MFBC Leipzig,1,13,T,F
22170,2020-09-19,1. FBL,DJK Holzbüttgen,SSF Dragons Bonn,11,6,T,F
22169,2020-09-19,1. FBL,Berlin Rockets,Floor Fighters Chemnitz,4,4,T,F
22168,2020-09-19,1. FBL,Blau-Weiß 96 Schenefeld,UHC Sparkasse Weißenfels,3,8,T,F
21509,2020-09-19,2. FBL Ost,PSV 90 Dessau,USV TU Dresden,11,9,T,F
22357,2020-09-19,Regionalliga Ost Herren,UHC Döbeln 06,Floor Fighters Chemnitz II,9,3,T,F
22356,2020-09-19,Regionalliga Ost Herren,Unihockey Igels Dresden II,USV Jena,15,5,T,F
21726,2020-09-19,Verbandsliga Ost Herren St. 2,UHC Elster,Black Lions Landsberg,5,7,T,F
21725,2020-09-19,Verbandsliga Ost Herren St. 2,PSV 90 Dessau II,USV Halle Saalebiber II,4,6,T,F
21610,2020-09-19,Jamasi Regionalliga Nordwest Herren,TB Uphusen Vikings,TV Dinklage,11,3,T,F
21608,2020-09-19,Jamasi Regionalliga Nordwest Herren,Hannover Mustangs II,TV Eiche Horn II,8,1,T,F
21695,2020-09-19,Verbandsliga Ost Herren St. 1,SSV Heidenau,UV Zwigge 07,5,4,T,F
21609,2020-09-19,Jamasi Regionalliga Nordwest Herren,ATS Buntentor Knights,Hannover 96 I,7,4,T,F
21696,2020-09-19,Verbandsliga Ost Herren St. 1,Phönix Leipzig,SC DHfK Leipzig II,5,6,T,F
22176,2020-09-20,1. FBL,UHC Sparkasse Weißenfels,Red Devils Wernigerode,13,5,T,F
22175,2020-09-20,1. FBL,TV Schriesheim,DJK Holzbüttgen,5,12,T,F
22174,2020-09-20,1. FBL,Floor Fighters Chemnitz,SC DHfK Leipzig,11,3,T,F
22486,2020-09-26,Regionalliga Süd Herren GF Staffel Bayern,TV Augsburg,Nuts ´04 Nürnberg,4,7,T,F
22484,2020-09-26,Regionalliga Süd Herren GF Staffel Bayern,Panther Regensburg,VfL Red Hocks Kaufering II,12,16,T,F
22345,2020-09-26,2. FBL Süd/West,FC Rennsteig Avalanche,FC Stern München,5,10,T,F
22358,2020-09-26,Regionalliga Ost Herren,UHC Sparkasse Weißenfels II,Unihockey Igels Dresden II,8,4,T,F
22359,2020-09-26,Regionalliga Ost Herren,Floorball Tigers Magdeburg,MFBC Leipzig/Schkeuditz,6,5,T,F
21556,2020-09-26,Herren GF Regionalliga Hessen,Floorball Griedel,Marburger Elche,8,5,T,F
21555,2020-09-26,Herren GF Regionalliga Hessen,Floorball Mainz,TSG Erlensee,5,12,T,F
21554,2020-09-26,Herren GF Regionalliga Hessen,MTV 1846 Gießen,Frankfurt Falcons,3,21,T,F
22219,2020-09-26,2. FBL Nord/West,Baltic Storms,Hannover Mustangs,10,15,T,F
22218,2020-09-26,2. FBL Nord/West,Lilienthaler Wölfe,TV Eiche Horn Bremen,6,5,T,F
22182,2020-09-26,1. FBL,SSF Dragons Bonn,SC DHfK Leipzig,6,3,T,F
21512,2020-09-26,2. FBL Ost,SCS Berlin,FBC Havel,9,7,T,F
22181,2020-09-26,1. FBL,TV Schriesheim,ETV Piranhhas Hamburg,7,8,T,F
22177,2020-09-26,1. FBL,MFBC Leipzig,Floor Fighters Chemnitz,6,2,T,F
22178,2020-09-26,1. FBL,DJK Holzbüttgen,Berlin Rockets,11,2,T,F
22180,2020-09-26,1. FBL,Red Devils Wernigerode,Blau-Weiß 96 Schenefeld,5,6,T,F
22179,2020-09-26,1. FBL,UHC Sparkasse Weißenfels,VfL Red Hocks Kaufering,9,4,T,F
22609,2020-09-26,FD-Pokal Herren,Lumberjacks Rohrdorf,TSV Calw Lions,7,5,T,F
21513,2020-09-26,2. FBL Ost,TSG Füchse Quedlinburg,USV Halle Saalebiber,6,2,T,F
22360,2020-09-27,Regionalliga Ost Herren,USV Jena,Floor Fighters Chemnitz II,4,13,T,F
22361,2020-09-27,Regionalliga Ost Herren,Unihockey Igels Dresden II,UHC Döbeln 06,1,6,T,F
21272,2020-09-27,Herren Großfeld Regionalliga Nord,SG TSV Bordesholm / Preetzer TSV,ETV Piranhhas II,4,18,T,F
21271,2020-09-27,Herren Großfeld Regionalliga Nord,SC Itzehoe,Gettorfer TV,1,18,T,F
21270,2020-09-27,Herren Großfeld Regionalliga Nord,SG TSV Schwarzenbek / TSV Glinde,Baltic Storms II,5,2,T,F
21269,2020-09-27,Herren Großfeld Regionalliga Nord,BW96 Schenefeld II,TSC Wellingsbüttel,7,8,T,F
21178,2020-09-27,Herren Großfeld Verbandsliga Nord,PSV Flensburg,SC Itzehoe II,18,2,T,F
21177,2020-09-27,Herren Großfeld Verbandsliga Nord,SuS Flensburg,TSV Bordesholm II,7,3,T,F
21514,2020-09-27,2. FBL Ost,USV TU Dresden,Unihockey Igels Dresden,2,18,T,F
22610,2020-09-27,FD-Pokal Herren,FC Stern München,Dümptener Füchse,8,7,T,F
21176,2020-09-27,Herren Großfeld Verbandsliga Nord,SG TSV Tetenbüll / SV Hemmingstedt,ETV Piranhhas III,9,4,T,F
22183,2020-09-27,1. FBL,SSF Dragons Bonn,Berlin Rockets,5,2,T,F
22184,2020-09-27,1. FBL,MFBC Leipzig,VfL Red Hocks Kaufering,12,7,T,F
22346,2020-10-03,2. FBL Süd/West,FC Stern München,Sportvg Feuerbach,13,1,T,F
21181,2020-10-03,Herren Großfeld Verbandsliga Nord,PSV Flensburg,SVE Hamburg,9,4,T,F
21182,2020-10-03,Herren Großfeld Verbandsliga Nord,SC Itzehoe II,TSV Bordesholm II,0,8,T,F
22220,2020-10-03,2. FBL Nord/West,Dümptener Füchse,Lilienthaler Wölfe,4,2,T,F
22221,2020-10-03,2. FBL Nord/West,TV Eiche Horn Bremen,Hannover Mustangs,12,7,T,F
21273,2020-10-03,Herren Großfeld Regionalliga Nord,Baltic Storms II,TSC Wellingsbüttel,4,8,T,F
21274,2020-10-03,Herren Großfeld Regionalliga Nord,Gettorfer TV,BW96 Schenefeld II,13,0,T,F
21275,2020-10-03,Herren Großfeld Regionalliga Nord,SG TSV Schwarzenbek / TSV Glinde,ETV Piranhhas II,5,4,T,F
21276,2020-10-03,Herren Großfeld Regionalliga Nord,SG TSV Bordesholm / Preetzer TSV,SC Itzehoe,3,1,T,F
22347,2020-10-03,2. FBL Süd/West,FC Rennsteig Avalanche,Donau-Floorball Ingolstadt/Nordheim,8,12,T,F
23135,2020-10-03,Regionalliga Süd Herren GF Staffel Bayern,FC Stern München II,Lumberjacks Rohrdorf,0,11,T,F
22255,2020-10-03,1. FBL,Berlin Rockets,MFBC Leipzig,5,7,T,F
22256,2020-10-03,1. FBL,VfL Red Hocks Kaufering,DJK Holzbüttgen,9,10,T,F
21557,2020-10-03,Herren GF Regionalliga Hessen,Floorball Mainz,MTV 1846 Gießen,17,4,T,F
22363,2020-10-03,Regionalliga Ost Herren,USV Jena,Floorball Tigers Magdeburg,1,11,T,F
22362,2020-10-03,Regionalliga Ost Herren,MFBC Leipzig/Schkeuditz,UHC Sparkasse Weißenfels II,6,7,T,F
21612,2020-10-03,Jamasi Regionalliga Nordwest Herren,SG Nordenham/Wahnbek,ATS Buntentor Knights,7,4,T,F
21697,2020-10-03,Verbandsliga Ost Herren St. 1,SC DHfK Leipzig II,SSV Heidenau,6,3,T,F
21698,2020-10-03,Verbandsliga Ost Herren St. 1,USV TU Dresden II,Bautzen Bears,4,6,T,F
21558,2020-10-03,Herren GF Regionalliga Hessen,Frankfurt Falcons,SV Espenau Rangers,10,3,T,F
21559,2020-10-03,Herren GF Regionalliga Hessen,TSG Erlensee,Floorball Griedel,6,3,T,F
