,ID,Date,League,GT1,GT2,T1ID,T2ID
4543,24113,2021-10-10,2. FBL Nord/West,7,10,66,76
4544,24453,2021-10-10,1. FBL Herren,4,9,197,38
4545,24454,2021-10-10,1. FBL Herren,13,4,48,99
4546,24455,2021-10-10,1. FBL Herren,8,11,158,97
4547,24452,2021-10-10,1. FBL Herren,4,4,11,217
4548,24114,2021-10-10,2. FBL Nord/West,9,10,20,71
4549,25102,2021-10-10,Verbandsliga Nordwest Herren,2,11,69,132
4550,25101,2021-10-10,Verbandsliga Nordwest Herren,20,1,170,193
4551,24451,2021-10-10,1. FBL Herren,10,1,26,19
4552,24215,2021-10-16,Regionalliga Ost Herren,7,8,60,49
4553,24214,2021-10-16,Regionalliga Ost Herren,8,0,200,208
4554,24947,2021-10-16,FD-Pokal Herren,7,1,194,105
4555,24217,2021-10-16,Regionalliga Ost Herren,20,6,100,212
4556,24708,2021-10-17,Verbandsliga Ost Herren,4,8,215,10
4557,24707,2021-10-17,Verbandsliga Ost Herren,0,12,214,179
4558,25508,2021-10-17,Regionalliga Großfeld,5,4,16,2
4559,25509,2021-10-17,Regionalliga Großfeld,4,3,21,2
4560,25510,2021-10-17,Regionalliga Großfeld,4,8,21,16
4561,24218,2021-10-17,Regionalliga Ost Herren,6,2,205,223
4562,24705,2021-10-17,Verbandsliga Ost Herren,2,10,91,15
4563,24706,2021-10-17,Verbandsliga Ost Herren,2,6,89,211
4564,24456,2021-10-23,1. FBL Herren,2,10,19,203
4565,26181,2021-10-23,FD-Pokal Herren,1,11,151,90
4566,26182,2021-10-23,FD-Pokal Herren,8,7,205,174
4567,26183,2021-10-23,FD-Pokal Herren,9,4,200,100
4568,26184,2021-10-23,FD-Pokal Herren,4,12,5,4
4569,26180,2021-10-23,FD-Pokal Herren,3,9,68,76
4570,26179,2021-10-23,FD-Pokal Herren,6,7,12,66
4571,26224,2021-10-23,FD-Pokal Herren,12,5,178,194
4572,24460,2021-10-23,1. FBL Herren,6,7,97,26
4573,24459,2021-10-23,1. FBL Herren,13,4,197,99
4574,24458,2021-10-23,1. FBL Herren,4,8,217,38
4575,24457,2021-10-23,1. FBL Herren,6,7,11,158
4576,26189,2021-10-23,FD-Pokal Herren,7,3,46,210
4577,26190,2021-10-24,FD-Pokal Herren,5,13,213,207
4578,26187,2021-10-24,FD-Pokal Herren,5,15,85,71
4579,26186,2021-10-24,FD-Pokal Herren,16,6,211,202
4580,26191,2021-10-24,FD-Pokal Herren,10,3,176,192
4581,26188,2021-10-24,FD-Pokal Herren,3,10,54,56
4582,25626,2021-10-24,Regionalliga Süd - Staffel BW,2,3,142,165
4583,25625,2021-10-24,Regionalliga Süd - Staffel BW,7,3,24,155
4584,24461,2021-10-24,1. FBL Herren,5,6,48,80
4585,25631,2021-10-30,Regionalliga Süd - Staffel BW,3,3,209,24
4586,24712,2021-10-30,Verbandsliga Ost Herren,6,5,179,215
4587,24475,2021-10-30,1. FBL Herren,13,1,203,97
4588,25260,2021-10-30,Regionalliga Süd Herren GF Staffel Bayern,8,3,219,86
4589,25259,2021-10-30,Regionalliga Süd Herren GF Staffel Bayern,13,1,77,47
4590,24709,2021-10-30,Verbandsliga Ost Herren,2,3,15,214
4591,24473,2021-10-30,1. FBL Herren,4,1,38,48
4592,24472,2021-10-30,1. FBL Herren,7,6,99,26
4593,24471,2021-10-30,1. FBL Herren,3,5,158,197
4594,24470,2021-10-30,1. FBL Herren,8,7,217,19
4595,24710,2021-10-30,Verbandsliga Ost Herren,6,5,211,10
4596,25632,2021-10-30,Regionalliga Süd - Staffel BW,4,4,155,142
4597,24711,2021-10-30,Verbandsliga Ost Herren,13,2,89,91
4598,24474,2021-10-30,1. FBL Herren,7,8,11,80
4599,24115,2021-10-30,2. FBL Nord/West,5,4,76,32
4600,24116,2021-10-30,2. FBL Nord/West,8,12,4,71
4601,24180,2021-10-30,2. FBL Süd/West,3,11,45,46
4602,24008,2021-10-30,2. FBL Ost,16,8,90,41
4603,24181,2021-10-30,2. FBL Süd/West,2,6,36,174
4604,24220,2021-10-30,Regionalliga Ost Herren,7,8,60,223
4605,24219,2021-10-30,Regionalliga Ost Herren,3,6,200,205
4606,24221,2021-10-31,Regionalliga Ost Herren,6,9,212,49
4607,24117,2021-10-31,2. FBL Nord/West,9,8,66,20
4608,24478,2021-10-31,1. FBL Herren,11,1,203,11
4609,24477,2021-10-31,1. FBL Herren,7,4,97,99
4610,24384,2021-10-31,RL West (Hessen) Herren GF,7,10,226,228
4611,24382,2021-10-31,RL West (Hessen) Herren GF,5,6,225,54
4612,24383,2021-10-31,RL West (Hessen) Herren GF,7,6,64,176
4613,24009,2021-10-31,2. FBL Ost,1,9,105,178
4614,24010,2021-10-31,2. FBL Ost,5,0,207,210
4615,24222,2021-10-31,Regionalliga Ost Herren,8,6,208,100
4616,24476,2021-10-31,1. FBL Herren,6,7,80,38
4617,24381,2021-10-31,RL West (Hessen) Herren GF,7,11,166,56
4618,24118,2021-11-06,2. FBL Nord/West,7,4,32,66
4619,24011,2021-11-06,2. FBL Ost,6,13,178,207
4620,24012,2021-11-06,2. FBL Ost,4,8,210,90
4621,25090,2021-11-06,Jamasi Regionalliga Nordwest Herren,2,17,72,68
4622,24479,2021-11-06,1. FBL Herren,8,7,19,80
4623,24480,2021-11-06,1. FBL Herren,7,4,158,217
4624,24481,2021-11-06,1. FBL Herren,9,5,26,197
4625,24483,2021-11-06,1. FBL Herren,12,7,203,48
4626,25103,2021-11-06,Verbandsliga Nordwest Herren,10,3,193,69
4627,25104,2021-11-06,Verbandsliga Nordwest Herren,6,6,132,128
4628,25091,2021-11-06,Jamasi Regionalliga Nordwest Herren,12,5,85,3
4629,24482,2021-11-06,1. FBL Herren,11,4,38,97
4630,24182,2021-11-06,2. FBL Süd/West,4,8,36,46
4631,25727,2021-11-06,Herren Großfeld Regionalliga,3,12,224,12
4632,25262,2021-11-06,Regionalliga Süd Herren GF Staffel Bayern,6,2,192,86
4633,25726,2021-11-06,Herren Großfeld Regionalliga,26,4,152,138
4634,25261,2021-11-06,Regionalliga Süd Herren GF Staffel Bayern,15,3,219,47
4635,25725,2021-11-06,Herren Großfeld Regionalliga,8,10,34,103
4636,24120,2021-11-07,2. FBL Nord/West,5,6,71,76
4637,24484,2021-11-07,1. FBL Herren,10,2,11,99
4638,24485,2021-11-07,1. FBL Herren,11,3,48,19
4639,24486,2021-11-07,1. FBL Herren,8,9,197,217
4640,24487,2021-11-07,1. FBL Herren,5,4,158,26
4641,24013,2021-11-07,2. FBL Ost,7,13,41,213
4642,24119,2021-11-07,2. FBL Nord/West,2,8,20,194
4643,24385,2021-11-13,RL West (Hessen) Herren GF,21,2,54,226
4644,24224,2021-11-13,Regionalliga Ost Herren,8,7,205,60
4645,24223,2021-11-13,Regionalliga Ost Herren,6,8,223,212
4646,24387,2021-11-13,RL West (Hessen) Herren GF,2,19,228,64
4647,24388,2021-11-13,RL West (Hessen) Herren GF,14,2,176,166
4648,24386,2021-11-13,RL West (Hessen) Herren GF,32,1,56,225
4649,24713,2021-11-13,Verbandsliga Ost Herren,7,10,10,15
4650,24714,2021-11-13,Verbandsliga Ost Herren,6,8,91,179
4651,24715,2021-11-14,Verbandsliga Ost Herren,1,2,215,89
4652,25731,2021-11-14,Herren Großfeld Regionalliga,0,11,138,222
4653,25730,2021-11-14,Herren Großfeld Regionalliga,12,0,12,103
4654,24716,2021-11-14,Verbandsliga Ost Herren,2,8,214,211
4655,24225,2021-11-14,Regionalliga Ost Herren,4,2,49,208
4656,25729,2021-11-14,Herren Großfeld Regionalliga,6,12,34,152
4657,24226,2021-11-14,Regionalliga Ost Herren,3,2,100,200
4658,26258,2021-11-20,FD-Pokal Herren,12,3,203,46
4659,26257,2021-11-20,FD-Pokal Herren,5,6,158,207
4660,26256,2021-11-20,FD-Pokal Herren,2,9,97,80
4661,26248,2021-11-20,FD-Pokal Herren,8,7,66,76
4662,26250,2021-11-20,FD-Pokal Herren,2,9,205,197
4663,26251,2021-11-20,FD-Pokal Herren,3,12,200,48
4664,26255,2021-11-20,FD-Pokal Herren,12,4,38,178
4665,26252,2021-11-20,FD-Pokal Herren,3,12,211,99
4666,26253,2021-11-20,FD-Pokal Herren,1,16,56,26
4667,26259,2021-11-20,FD-Pokal Herren,11,4,90,4
4668,26254,2021-11-20,FD-Pokal Herren,5,11,176,217
4669,26260,2021-11-21,FD-Pokal Herren,6,7,71,19
4670,25106,2021-11-27,Verbandsliga Nordwest Herren,7,6,132,193
4671,25105,2021-11-27,Verbandsliga Nordwest Herren,3,9,128,170
4672,25635,2021-11-27,Regionalliga Süd - Staffel BW,3,4,24,165
4673,25732,2021-11-27,Herren Großfeld Regionalliga,16,2,152,224
4674,25636,2021-11-27,Regionalliga Süd - Staffel BW,8,9,155,209
4675,25733,2021-11-27,Herren Großfeld Regionalliga,4,7,34,222
4676,25735,2021-11-27,Herren Großfeld Regionalliga,20,0,12,138
4677,25093,2021-11-28,Jamasi Regionalliga Nordwest Herren,4,5,68,85
4678,25094,2021-11-28,Jamasi Regionalliga Nordwest Herren,14,5,195,72
4679,25511,2021-11-28,Regionalliga Großfeld,3,5,27,1
4680,25512,2021-11-28,Regionalliga Großfeld,3,7,2,27
4681,25513,2021-11-28,Regionalliga Großfeld,3,9,2,1
4682,25514,2021-11-28,Regionalliga Großfeld,11,1,159,21
4683,25515,2021-11-28,Regionalliga Großfeld,4,6,122,16
4684,25516,2021-11-28,Regionalliga Großfeld,7,3,159,16
4685,25517,2021-11-28,Regionalliga Großfeld,6,7,21,122
4686,24389,2021-11-28,RL West (Hessen) Herren GF,7,4,54,56
4687,24391,2021-11-28,RL West (Hessen) Herren GF,3,22,225,176
4688,24393,2021-11-28,RL West (Hessen) Herren GF,17,4,166,228
4689,24390,2021-11-28,RL West (Hessen) Herren GF,0,21,226,64
4690,24394,2021-12-04,RL West (Hessen) Herren GF,10,3,166,225
4691,24395,2021-12-04,RL West (Hessen) Herren GF,10,5,64,56
4692,24397,2021-12-04,RL West (Hessen) Herren GF,17,0,54,228
4693,24396,2021-12-04,RL West (Hessen) Herren GF,20,2,176,226
4694,25737,2021-12-04,Herren Großfeld Regionalliga,5,4,222,224
4695,25736,2021-12-04,Herren Großfeld Regionalliga,4,13,103,152
4696,25738,2021-12-05,Herren Großfeld Regionalliga,4,13,138,34
4697,25108,2021-12-11,Verbandsliga Nordwest Herren,11,8,170,132
4698,25109,2021-12-11,Verbandsliga Nordwest Herren,11,2,128,69
4699,25743,2021-12-12,Herren Großfeld Regionalliga,12,4,103,138
4700,25638,2021-12-12,Regionalliga Süd - Staffel BW,6,5,209,142
4701,25740,2021-12-12,Herren Großfeld Regionalliga,4,1,34,224
4702,25639,2021-12-12,Regionalliga Süd - Staffel BW,0,7,165,155
4703,26378,2021-12-18,FD-Pokal Herren,13,3,38,66
4704,26377,2021-12-18,FD-Pokal Herren,3,2,80,48
4705,26380,2021-12-18,FD-Pokal Herren,4,5,217,203
4706,26379,2021-12-18,FD-Pokal Herren,14,1,26,90
4707,26381,2021-12-19,FD-Pokal Herren,12,4,19,99
4708,26382,2021-12-19,FD-Pokal Herren,6,10,207,197
4709,24398,2022-01-08,RL West (Hessen) Herren GF,2,13,226,54
4710,24183,2022-01-08,2. FBL Süd/West,4,6,36,183
4711,26395,2022-01-08,RL West (Hessen) Herren GF,25,2,64,228
4712,24399,2022-01-08,RL West (Hessen) Herren GF,5,11,225,56
4713,25647,2022-01-09,Regionalliga Süd - Staffel BW,3,3,155,24
4714,25645,2022-01-09,Regionalliga Süd - Staffel BW,2,5,209,165
4715,25745,2022-01-15,Herren Großfeld Regionalliga,12,4,12,152
4716,25744,2022-01-15,Herren Großfeld Regionalliga,5,4,224,138
4717,24490,2022-01-15,1. FBL Herren,4,6,158,38
4718,24488,2022-01-15,1. FBL Herren,10,3,26,203
4719,24121,2022-01-15,2. FBL Nord/West,5,3,76,194
4720,24014,2022-01-15,2. FBL Ost,7,8,90,178
4721,24489,2022-01-15,1. FBL Herren,5,4,99,19
4722,24123,2022-01-16,2. FBL Nord/West,9,8,71,32
4723,24185,2022-01-16,2. FBL Süd/West,11,6,174,183
4724,24493,2022-01-16,1. FBL Herren,8,7,48,11
4725,25634,2022-01-16,Regionalliga Süd - Staffel BW,3,4,24,142
4726,24122,2022-01-16,2. FBL Nord/West,4,6,4,20
4727,25747,2022-01-16,Herren Großfeld Regionalliga,6,7,103,222
4728,24015,2022-01-16,2. FBL Ost,14,3,207,105
4729,24491,2022-01-16,1. FBL Herren,8,5,80,197
4730,24187,2022-01-22,2. FBL Süd/West,6,5,46,174
4731,26388,2022-01-22,FD-Pokal Herren,1,4,80,26
4732,26389,2022-01-22,FD-Pokal Herren,2,4,197,203
4733,26390,2022-01-22,FD-Pokal Herren,8,4,38,19
4734,25520,2022-01-22,Regionalliga Großfeld,4,3,159,2
4735,25519,2022-01-22,Regionalliga Großfeld,8,2,159,122
4736,24186,2022-01-22,2. FBL Süd/West,8,5,183,45
4737,25518,2022-01-22,Regionalliga Großfeld,4,4,2,122
4738,25748,2022-01-22,Herren Großfeld Regionalliga,4,14,34,12
4739,25749,2022-01-22,Herren Großfeld Regionalliga,6,7,222,152
4740,25521,2022-01-23,Regionalliga Großfeld,1,12,16,1
4741,25523,2022-01-23,Regionalliga Großfeld,12,5,27,16
4742,24401,2022-01-23,RL West (Hessen) Herren GF,5,14,166,176
4743,25524,2022-01-23,Regionalliga Großfeld,5,2,1,21
4744,24016,2022-01-23,2. FBL Ost,3,7,213,210
4745,25522,2022-01-23,Regionalliga Großfeld,4,3,27,21
4746,24239,2022-01-29,Regionalliga Ost Herren,15,5,60,212
4747,24240,2022-01-29,Regionalliga Ost Herren,0,11,100,205
4748,24729,2022-01-29,Verbandsliga Ost Herren,6,5,89,10
4749,24731,2022-01-29,Verbandsliga Ost Herren,9,1,179,214
4750,24732,2022-01-29,Verbandsliga Ost Herren,9,5,91,215
4751,24730,2022-01-29,Verbandsliga Ost Herren,5,3,211,15
4752,24402,2022-01-29,RL West (Hessen) Herren GF,9,1,56,166
4753,24405,2022-01-29,RL West (Hessen) Herren GF,9,4,176,64
4754,24404,2022-01-29,RL West (Hessen) Herren GF,4,2,228,226
4755,24403,2022-01-29,RL West (Hessen) Herren GF,19,5,54,225
4756,25100,2022-01-30,Jamasi Regionalliga Nordwest Herren,2,5,195,85
4757,24242,2022-01-30,Regionalliga Ost Herren,6,0,223,208
4758,24241,2022-01-30,Regionalliga Ost Herren,2,8,200,49
4759,25525,2022-02-05,Regionalliga Großfeld,6,3,1,122
4760,25526,2022-02-05,Regionalliga Großfeld,4,3,27,159
4761,25527,2022-02-05,Regionalliga Großfeld,7,3,1,159
4762,25528,2022-02-05,Regionalliga Großfeld,12,4,27,122
4763,24184,2022-02-06,2. FBL Süd/West,11,3,36,45
4764,24408,2022-02-06,RL West (Hessen) Herren GF,0,36,226,176
4765,24406,2022-02-06,RL West (Hessen) Herren GF,5,4,225,166
4766,25543,2022-02-06,Regionalliga Großfeld,6,0,2,21
4767,24407,2022-02-06,RL West (Hessen) Herren GF,6,8,56,64
4768,25545,2022-02-06,Regionalliga Großfeld,3,6,2,16
4769,24409,2022-02-06,RL West (Hessen) Herren GF,1,7,228,54
4770,25544,2022-02-06,Regionalliga Großfeld,8,3,16,21
4771,24124,2022-02-12,2. FBL Nord/West,3,4,194,32
4772,24188,2022-02-12,2. FBL Süd/West,8,11,45,183
4773,24125,2022-02-12,2. FBL Nord/West,14,3,76,4
4774,24498,2022-02-12,1. FBL Herren,7,6,19,158
4775,24496,2022-02-12,1. FBL Herren,7,6,197,48
4776,25530,2022-02-12,Regionalliga Großfeld,6,7,16,122
4777,24017,2022-02-12,2. FBL Ost,14,8,178,213
4778,24243,2022-02-12,Regionalliga Ost Herren,6,3,200,100
4779,25754,2022-02-12,Herren Großfeld Regionalliga,6,7,138,152
4780,25753,2022-02-12,Herren Großfeld Regionalliga,7,9,103,34
4781,25752,2022-02-12,Herren Großfeld Regionalliga,8,2,12,224
4782,24244,2022-02-12,Regionalliga Ost Herren,3,17,60,205
4783,25529,2022-02-12,Regionalliga Großfeld,1,8,21,159
4784,24494,2022-02-12,1. FBL Herren,6,7,11,38
4785,24495,2022-02-12,1. FBL Herren,6,8,97,80
4786,24497,2022-02-12,1. FBL Herren,2,8,217,26
4787,24499,2022-02-12,1. FBL Herren,6,5,203,99
4788,24018,2022-02-12,2. FBL Ost,2,4,210,41
4789,25531,2022-02-12,Regionalliga Großfeld,12,1,122,21
4790,25532,2022-02-12,Regionalliga Großfeld,4,10,16,159
4791,24246,2022-02-13,Regionalliga Ost Herren,4,6,212,223
4792,24736,2022-02-13,Verbandsliga Ost Herren,8,7,214,89
4793,24735,2022-02-13,Verbandsliga Ost Herren,5,7,10,215
4794,24734,2022-02-13,Verbandsliga Ost Herren,7,8,15,179
4795,24733,2022-02-13,Verbandsliga Ost Herren,19,3,211,91
4796,24019,2022-02-13,2. FBL Ost,5,2,105,90
4797,25533,2022-02-13,Regionalliga Großfeld,8,2,1,2
4798,25534,2022-02-13,Regionalliga Großfeld,6,3,27,2
4799,24189,2022-02-13,2. FBL Süd/West,0,6,36,46
4800,24126,2022-02-13,2. FBL Nord/West,9,20,71,66
4801,25535,2022-02-13,Regionalliga Großfeld,0,4,1,27
4802,24245,2022-02-13,Regionalliga Ost Herren,4,11,208,49
4803,25547,2022-02-19,Jamasi Regionalliga Nordwest Herren,26,0,68,72
4804,25652,2022-02-19,Regionalliga Süd - Staffel BW,7,4,142,24
4805,24410,2022-02-19,RL West (Hessen) Herren GF,7,6,166,54
4806,25651,2022-02-19,Regionalliga Süd - Staffel BW,12,4,155,165
4807,24127,2022-02-19,2. FBL Nord/West,5,8,4,32
4808,24412,2022-02-19,RL West (Hessen) Herren GF,23,0,176,228
4809,24020,2022-02-19,2. FBL Ost,20,7,178,41
4810,24500,2022-02-19,1. FBL Herren,8,4,38,19
4811,24503,2022-02-19,1. FBL Herren,11,6,203,197
4812,26405,2022-02-19,Jamasi Regionalliga Nordwest Herren,3,9,195,85
4813,24411,2022-02-19,RL West (Hessen) Herren GF,4,26,225,64
4814,24191,2022-02-20,2. FBL Süd/West,9,7,174,36
4815,24128,2022-02-20,2. FBL Nord/West,11,5,66,194
4816,24129,2022-02-20,2. FBL Nord/West,3,16,20,76
4817,24504,2022-02-20,1. FBL Herren,14,6,217,99
4818,24505,2022-02-20,1. FBL Herren,7,9,97,11
4819,24022,2022-02-20,2. FBL Ost,8,6,207,90
4820,24024,2022-02-26,2. FBL Ost,4,7,210,178
4821,24023,2022-02-26,2. FBL Ost,6,11,41,105
4822,24248,2022-02-26,Regionalliga Ost Herren,1,5,208,200
4823,24247,2022-02-26,Regionalliga Ost Herren,9,7,49,60
4824,24738,2022-02-26,Verbandsliga Ost Herren,6,9,89,179
4825,25758,2022-02-26,Herren Großfeld Regionalliga,6,5,222,138
4826,25759,2022-02-26,Herren Großfeld Regionalliga,6,5,152,34
4827,24509,2022-02-26,1. FBL Herren,5,7,197,11
4828,24506,2022-02-26,1. FBL Herren,6,5,19,97
4829,24192,2022-02-26,2. FBL Süd/West,2,6,183,46
4830,24193,2022-02-26,2. FBL Süd/West,3,33,45,174
4831,24737,2022-02-26,Verbandsliga Ost Herren,11,9,91,10
4832,24510,2022-02-26,1. FBL Herren,9,10,99,80
4833,24287,2022-02-27,Regionalliga Ost Herren,5,12,212,100
4834,24288,2022-02-27,Regionalliga Ost Herren,3,6,223,205
4835,24133,2022-02-27,2. FBL Nord/West,7,2,71,194
4836,25095,2022-02-27,Jamasi Regionalliga Nordwest Herren,3,13,3,68
4837,24136,2022-02-27,2. FBL Nord/West,6,4,32,20
4838,24130,2022-02-27,2. FBL Nord/West,7,17,4,66
4839,24739,2022-02-27,Verbandsliga Ost Herren,3,5,214,15
4840,24740,2022-02-27,Verbandsliga Ost Herren,4,7,215,211
4841,24511,2022-02-27,1. FBL Herren,9,4,48,217
4842,25649,2022-03-05,Regionalliga Süd - Staffel BW,3,9,142,155
4843,26455,2022-03-05,FD-Pokal Herren,7,3,203,38
4844,26456,2022-03-05,FD-Pokal Herren,8,3,26,11
4845,25650,2022-03-05,Regionalliga Süd - Staffel BW,6,3,24,209
4846,25275,2022-03-06,Regionalliga Süd Herren GF Staffel Bayern,3,4,86,77
4847,25276,2022-03-06,Regionalliga Süd Herren GF Staffel Bayern,7,6,219,192
4848,26544,2022-03-06,FD-Pokal Herren,5,3,203,26
4849,25654,2022-03-12,Regionalliga Süd - Staffel BW,6,3,209,155
4850,25653,2022-03-12,Regionalliga Süd - Staffel BW,1,10,165,142
4851,24514,2022-03-12,1. FBL Herren,9,6,26,80
4852,24513,2022-03-12,1. FBL Herren,17,5,38,99
4853,24415,2022-03-12,RL West (Hessen) Herren GF,9,3,225,226
4854,24414,2022-03-12,RL West (Hessen) Herren GF,11,5,64,166
4855,25277,2022-03-12,Regionalliga Süd Herren GF Staffel Bayern,0,18,47,219
4856,24138,2022-03-12,2. FBL Nord/West,6,6,32,76
4857,24424,2022-03-12,RL West (Hessen) Herren GF,16,4,56,228
4858,24425,2022-03-12,RL West (Hessen) Herren GF,6,9,54,176
4859,24512,2022-03-12,1. FBL Herren,2,3,11,19
4860,25278,2022-03-12,Regionalliga Süd Herren GF Staffel Bayern,8,5,86,192
4861,24027,2022-03-13,2. FBL Ost,4,6,105,210
4862,25540,2022-03-13,Regionalliga Großfeld,0,20,2,159
4863,25760,2022-03-13,Herren Großfeld Regionalliga,4,8,224,34
4864,24143,2022-03-13,2. FBL Nord/West,8,10,20,66
4865,25762,2022-03-13,Herren Großfeld Regionalliga,7,5,12,222
4866,24516,2022-03-13,1. FBL Herren,9,11,97,197
4867,24028,2022-03-13,2. FBL Ost,12,5,207,41
4868,24026,2022-03-13,2. FBL Ost,5,7,213,90
4869,24195,2022-03-13,2. FBL Süd/West,7,5,174,46
4870,24194,2022-03-13,2. FBL Süd/West,5,4,36,183
4871,26542,2022-03-13,Regionalliga Ost Herren,4,6,49,100
4872,25763,2022-03-13,Herren Großfeld Regionalliga,2,8,138,103
4873,24146,2022-03-13,2. FBL Nord/West,11,12,71,4
4874,25542,2022-03-13,Regionalliga Großfeld,5,4,122,2
4875,25541,2022-03-13,Regionalliga Großfeld,3,13,122,159
4876,25550,2022-03-19,Jamasi Regionalliga Nordwest Herren,5,8,72,3
4877,25549,2022-03-19,Jamasi Regionalliga Nordwest Herren,4,19,195,68
4878,25765,2022-03-19,Herren Großfeld Regionalliga,3,7,224,222
4879,25269,2022-03-19,Regionalliga Süd Herren GF Staffel Bayern,5,2,86,47
4880,25539,2022-03-19,Regionalliga Großfeld,4,9,16,27
4881,24289,2022-03-19,Regionalliga Ost Herren,5,6,223,60
4882,24518,2022-03-19,1. FBL Herren,5,9,11,26
4883,25537,2022-03-19,Regionalliga Großfeld,9,4,1,16
4884,24522,2022-03-19,1. FBL Herren,4,3,203,38
4885,24521,2022-03-19,1. FBL Herren,10,3,197,19
4886,24520,2022-03-19,1. FBL Herren,8,11,99,158
4887,24030,2022-03-19,2. FBL Ost,3,7,210,207
4888,24519,2022-03-19,1. FBL Herren,13,5,48,97
4889,24155,2022-03-19,2. FBL Nord/West,6,7,194,20
4890,24417,2022-03-19,RL West (Hessen) Herren GF,1,16,228,166
4891,24196,2022-03-19,2. FBL Süd/West,17,6,46,45
4892,25270,2022-03-19,Regionalliga Süd Herren GF Staffel Bayern,2,4,77,192
4893,24029,2022-03-19,2. FBL Ost,4,11,41,90
4894,24197,2022-03-20,2. FBL Süd/West,12,3,174,36
4895,24419,2022-03-20,RL West (Hessen) Herren GF,29,1,64,226
4896,25767,2022-03-20,Herren Großfeld Regionalliga,7,6,34,138
4897,24157,2022-03-20,2. FBL Nord/West,3,10,66,32
4898,24190,2022-03-20,2. FBL Süd/West,14,3,46,45
4899,24744,2022-03-20,Verbandsliga Ost Herren,13,4,10,214
4900,24743,2022-03-20,Verbandsliga Ost Herren,7,5,215,15
4901,26526,2022-03-20,Herren Großfeld Regionalliga Schleswig-Holstein - Masterround ,6,4,151,150
4902,24031,2022-03-20,2. FBL Ost,15,4,178,105
4903,24523,2022-03-20,1. FBL Herren,8,5,80,217
4904,26517,2022-03-20,Herren Großfeld Regionalliga Schleswig-Holstein - Challengeround ,11,10,93,168
4905,24418,2022-03-20,RL West (Hessen) Herren GF,7,14,56,54
4906,24291,2022-03-20,Regionalliga Ost Herren,9,4,49,212
4907,24293,2022-03-20,Regionalliga Ost Herren,8,6,100,208
4908,25766,2022-03-20,Herren Großfeld Regionalliga,12,4,152,103
4909,24524,2022-03-26,1. FBL Herren,4,8,19,26
4910,25770,2022-03-26,Herren Großfeld Regionalliga,4,2,222,34
4911,24527,2022-03-26,1. FBL Herren,5,12,99,48
4912,24423,2022-03-26,RL West (Hessen) Herren GF,2,12,56,176
4913,24422,2022-03-26,RL West (Hessen) Herren GF,2,10,54,64
4914,24528,2022-03-26,1. FBL Herren,6,4,97,158
4915,24421,2022-03-26,RL West (Hessen) Herren GF,17,1,166,226
4916,24420,2022-03-26,RL West (Hessen) Herren GF,7,4,228,225
4917,24199,2022-03-26,2. FBL Süd/West,6,4,46,36
4918,24525,2022-03-26,1. FBL Herren,11,9,38,197
4919,24526,2022-03-26,1. FBL Herren,4,8,217,11
4920,24198,2022-03-26,2. FBL Süd/West,19,7,183,45
4921,25097,2022-03-26,Jamasi Regionalliga Nordwest Herren,2,19,72,85
4922,25098,2022-03-26,Jamasi Regionalliga Nordwest Herren,2,6,3,195
4923,24725,2022-03-26,Verbandsliga Ost Herren,3,3,215,214
4924,24726,2022-03-26,Verbandsliga Ost Herren,5,3,10,211
4925,24032,2022-03-26,2. FBL Ost,7,4,90,210
4926,24529,2022-03-27,1. FBL Herren,7,4,203,80
4927,26520,2022-03-27,Herren Großfeld Regionalliga Schleswig-Holstein - Challengeround ,4,8,23,93
4928,26527,2022-03-27,Herren Großfeld Regionalliga Schleswig-Holstein - Masterround ,1,2,39,5
4929,26519,2022-03-27,Herren Großfeld Regionalliga Schleswig-Holstein - Challengeround ,6,12,168,227
4930,24034,2022-03-27,2. FBL Ost,12,6,213,41
4931,24033,2022-03-27,2. FBL Ost,7,4,207,178
4932,24727,2022-03-27,Verbandsliga Ost Herren,5,11,179,91
4933,24728,2022-03-27,Verbandsliga Ost Herren,8,2,89,15
4934,25656,2022-03-27,Regionalliga Süd - Staffel BW,1,8,165,24
4935,24168,2022-03-27,2. FBL Nord/West,6,3,32,194
4936,24164,2022-03-27,2. FBL Nord/West,18,11,66,71
4937,24492,2022-03-27,1. FBL Herren,8,5,97,217
4938,26528,2022-03-27,Herren Großfeld Regionalliga Schleswig-Holstein - Masterround ,8,9,151,175
4939,24745,2022-04-02,Verbandsliga Ost Herren,9,8,15,10
4940,26521,2022-04-02,Herren Großfeld Regionalliga Schleswig-Holstein - Challengeround ,3,10,227,93
4941,24169,2022-04-02,2. FBL Nord/West,4,5,194,4
4942,26530,2022-04-02,Herren Großfeld Regionalliga Schleswig-Holstein - Masterround ,9,2,39,151
4943,24037,2022-04-02,2. FBL Ost,6,5,178,90
4944,24036,2022-04-02,2. FBL Ost,4,2,210,213
